posting_date,internship_title,employment_type,work_mode,industry,location,company_name,company_size,company_age,linkedin_presence,website_available,domain_age_months,verification_status,stipend,unrealistic_salary_flag,payment_required,registration_fee,job_description_length,grammatical_errors,vague_description_score,urgency_score,keyword_spam_score,fake_certificate_offer,recruiter_experience_years,recruiter_email_type,suspicious_email_domain,recruiter_response_time_hours,social_media_presence,emotional_manipulation_score,phishing_language_score,trust_signal_score,fraud_score,is_fake_posting
2026-10-22,Cloud Engineer,Contract,Remote,Cybersecurity,New York,Stanley PLC,Startup,3.0,1,1,44,0,,0,0,0,1260,0,52,75,15,0,0.8,Corporate,0,7.0,1,0,70,21.1,58.8,1
2026-10-22,Cloud Engineer,Contract,Remote,Healthcare,Sydney,Ross-Copeland,Enterprise,2.0,1,1,26,1,28629.0,0,0,0,1808,4,23,64,50,0,0.7,Free,1,21.1,0,0,0,61.3,34.6,0
2026-10-22,Cybersecurity Analyst,Full-Time,Remote,Gaming,San Francisco,Guzman Ltd,Medium,24.0,1,1,265,0,36345.0,0,0,0,2246,2,0,31,35,0,11.6,Corporate,0,19.2,1,27,0,74.4,0.0,0
2026-10-22,Marketing Intern,Full-Time,Hybrid,Healthcare,San Francisco,"Vargas, Gutierrez and Jackson",Startup,3.0,0,1,14,1,17291.0,0,0,0,1826,4,16,84,14,0,1.2,Corporate,0,39.3,1,33,4,54.9,8.2,0
2026-10-22,Frontend Developer,Full-Time,Hybrid,Cybersecurity,Dubai,Craig-Parker,Small,7.0,1,0,86,1,17300.0,0,0,0,2499,2,31,28,39,0,0.1,Corporate,0,12.5,0,2,0,65.2,29.3,0
2026-10-22,Data Science Intern,Full-Time,Remote,Cybersecurity,Sydney,"Ellison, Hayes and Scott",Medium,27.0,1,1,324,1,52811.0,0,0,0,1175,2,43,5,18,0,6.5,Corporate,0,24.6,1,24,31,46.6,28.2,0
2026-10-22,UI/UX Designer,Internship,Hybrid,E-Commerce,San Francisco,Hood Ltd,Startup,22.0,1,1,247,0,33311.0,0,1,2584,1550,1,6,9,58,0,8.4,Corporate,0,1.5,0,15,16,67.7,22.6,0
2026-10-22,Cybersecurity Analyst,Part-Time,Hybrid,Cybersecurity,New York,Richardson-Stevens,Medium,7.0,1,1,83,1,32119.0,0,0,0,663,3,22,59,18,0,8.6,Corporate,0,38.2,0,9,6,51.4,0.0,0
2026-10-22,Data Science Intern,Contract,Remote,Gaming,Berlin,"Jackson, Wong and Gonzalez",Medium,2.0,1,1,13,1,34526.0,0,0,0,1741,4,15,45,0,0,2.8,Corporate,0,32.6,1,49,4,67.3,13.8,0
2026-10-22,AI Research Intern,Internship,Onsite,E-Commerce,Dubai,Downs-Harris,Small,10.0,1,1,110,1,,0,0,0,1612,2,57,10,30,0,1.7,Corporate,0,17.4,1,0,20,60.1,25.6,0
2026-10-22,AI Research Intern,Part-Time,Remote,Gaming,New York,Vargas Inc,Small,9.0,1,0,94,0,22898.0,0,0,0,2012,0,71,50,17,0,3.0,Corporate,0,18.6,1,17,10,45.3,43.9,0
2026-10-22,Backend Developer,Full-Time,Hybrid,FinTech,Toronto,"Fischer, Aguilar and Campbell",Startup,30.0,1,1,374,1,57656.0,0,0,0,2895,6,9,36,13,0,1.8,Free,1,31.8,1,15,58,46.5,50.5,1
2026-10-22,Frontend Developer,Internship,Remote,Cybersecurity,New York,Evans-Mcconnell,Enterprise,22.0,1,1,272,1,35021.0,0,0,0,381,5,49,58,52,0,9.0,Corporate,0,13.5,0,20,5,53.0,51.0,1
2026-10-22,UI/UX Designer,Internship,Hybrid,Marketing,Toronto,Chandler-Jones,Small,29.0,1,1,367,1,36794.0,0,0,0,1691,5,53,32,18,0,8.6,Corporate,0,10.7,1,24,55,36.9,55.3,1
2026-10-22,Cybersecurity Analyst,Internship,Remote,AI,London,"Travis, Haney and Mason",Startup,38.0,1,1,441,1,,0,0,0,1404,3,54,79,37,0,2.5,Corporate,0,17.2,1,30,28,32.9,42.3,0
2026-10-22,Backend Developer,Contract,Remote,EdTech,Sydney,Edwards Group,Medium,12.0,1,1,147,1,10701.0,0,0,0,2001,2,32,11,20,0,5.8,Corporate,0,9.8,0,31,48,58.2,6.3,0
2026-10-22,Cybersecurity Analyst,Contract,Onsite,FinTech,Toronto,White-Mills,Small,29.0,1,1,358,1,31036.0,0,0,0,699,4,35,68,0,1,5.2,Corporate,0,19.0,1,15,20,84.2,32.0,0
2026-10-22,Cybersecurity Analyst,Contract,Onsite,Software,Toronto,Daniels-Morris,Small,26.0,1,1,305,1,26061.0,0,1,3470,2058,3,0,45,52,0,7.5,Corporate,0,24.9,1,27,28,70.6,55.0,1
2026-10-22,Backend Developer,Internship,Remote,Cybersecurity,Singapore,"Collier, Fisher and Russo",Startup,19.0,1,1,213,0,12344.0,0,0,0,1359,5,43,67,15,1,9.1,Corporate,0,43.3,1,1,53,21.7,82.6,1
2026-10-22,AI Research Intern,Part-Time,Hybrid,Cybersecurity,London,Mcbride Ltd,Medium,21.0,1,1,253,1,45343.0,0,0,0,2190,1,40,30,3,0,2.2,Free,1,22.2,1,15,6,64.8,23.0,0
2026-10-22,Cloud Engineer,Internship,Remote,Cybersecurity,Singapore,Robinson-Perkins,Startup,3.0,1,1,55,1,27129.0,0,0,0,2016,4,65,53,34,0,6.8,Corporate,0,20.6,1,55,50,27.1,41.9,0
2026-10-22,UI/UX Designer,Contract,Hybrid,E-Commerce,Bangalore,Rodriguez and Sons,Small,18.0,1,1,230,1,37713.0,0,0,0,2034,3,44,40,45,0,8.3,Corporate,0,27.9,1,40,29,50.1,34.5,0
2026-10-22,Cloud Engineer,Contract,Onsite,Marketing,Bangalore,"Russell, Short and Hawkins",Small,23.0,0,1,289,0,37866.0,0,0,0,2079,4,16,0,52,0,0.9,Free,1,14.8,1,0,32,33.8,56.2,1
2026-10-22,Cloud Engineer,Part-Time,Remote,Software,Berlin,"Turner, Rice and Mcgrath",Small,34.0,0,1,434,0,9922.0,0,0,0,1478,4,28,6,45,0,11.8,Corporate,0,25.9,0,0,27,34.5,42.4,0
2026-10-22,AI Research Intern,Full-Time,Remote,EdTech,Berlin,Finley-Kennedy,Small,22.0,1,1,280,1,29603.0,0,0,0,2959,7,18,31,10,0,0.9,Corporate,0,15.8,0,0,0,72.3,4.8,0
2026-10-22,ML Engineer,Contract,Remote,Software,Toronto,Ward-Daugherty,Small,29.0,1,1,331,1,22285.0,0,0,0,1143,3,49,41,34,0,8.1,Corporate,0,5.3,0,30,18,44.7,21.2,0
2026-10-22,ML Engineer,Contract,Remote,Cybersecurity,Bangalore,Brown PLC,Small,21.0,1,1,266,1,48801.0,0,0,0,1388,3,0,41,16,0,4.5,Corporate,0,1.0,1,21,11,60.8,7.9,0
2026-10-22,Cybersecurity Analyst,Contract,Onsite,Cybersecurity,Berlin,Orr Ltd,Enterprise,4.0,0,1,80,1,2583.0,0,0,0,2476,2,42,7,6,0,0.0,Free,1,1.0,1,0,19,56.9,22.7,0
2026-10-22,ML Engineer,Contract,Remote,AI,Dubai,"Sandoval, Spencer and Medina",Small,30.0,0,0,351,0,46594.0,0,0,0,2501,4,73,0,33,0,5.1,Corporate,0,15.2,1,0,43,2.3,83.1,1
2026-10-22,Data Science Intern,Contract,Hybrid,EdTech,New York,Lozano PLC,Medium,5.0,1,1,50,0,2000.0,0,1,1870,2001,7,30,15,0,0,7.5,Corporate,0,6.6,0,19,45,34.5,50.6,1
2026-10-22,Cloud Engineer,Full-Time,Hybrid,FinTech,Berlin,"Gardner, Gonzalez and Morton",Small,7.0,1,1,76,0,41665.0,0,0,0,2040,3,22,0,33,0,8.2,Corporate,0,31.8,1,0,36,56.6,19.5,0
2026-10-22,Cloud Engineer,Contract,Remote,Cybersecurity,Singapore,Brown-Oconnell,Enterprise,7.0,1,1,67,1,20765.0,0,0,0,1196,6,29,44,28,0,5.4,Corporate,0,17.5,1,0,20,59.4,35.7,0
2026-10-22,UI/UX Designer,Internship,Remote,Gaming,Singapore,Villarreal PLC,Medium,23.0,1,1,260,0,11392.0,0,0,0,1906,4,12,91,37,0,5.6,Corporate,0,26.3,1,14,43,56.9,32.9,0
2026-10-22,Cybersecurity Analyst,Contract,Hybrid,E-Commerce,New York,"Stokes, Owens and Robinson",Startup,31.0,1,1,380,0,23276.0,0,0,0,2485,2,16,74,56,0,14.8,Corporate,0,19.2,1,25,21,61.8,31.7,0
2026-10-22,ML Engineer,Full-Time,Hybrid,FinTech,Sydney,"Meyers, Rios and Cooke",Startup,23.0,1,1,282,1,40525.0,0,1,3302,2057,4,10,60,62,0,3.9,Corporate,0,5.3,1,0,7,67.4,38.1,0
2026-10-22,Frontend Developer,Part-Time,Remote,Healthcare,Toronto,"Henderson, Gutierrez and Jones",Medium,24.0,1,1,288,1,32593.0,0,0,0,2572,0,72,71,0,0,4.6,Corporate,0,22.3,1,80,0,59.8,26.5,0
2026-10-22,Backend Developer,Full-Time,Onsite,AI,Toronto,"Gonzalez, Smith and Herrera",Enterprise,3.0,1,1,39,1,57075.0,0,0,0,2568,3,59,100,17,1,0.0,Corporate,0,39.3,1,16,54,34.0,90.5,1
2026-10-22,AI Research Intern,Internship,Onsite,FinTech,Dubai,"Thomas, Jenkins and Goodman",Enterprise,15.0,1,1,180,1,7799.0,0,0,0,2425,4,10,41,22,0,3.8,Corporate,0,22.2,1,36,57,52.0,30.4,0
2026-10-22,UI/UX Designer,Part-Time,Remote,Gaming,Berlin,Lowe Ltd,Small,22.0,1,1,247,1,45886.0,0,0,0,1869,2,38,35,4,0,4.3,Corporate,0,17.9,1,73,18,69.7,11.3,0
2026-10-22,Cybersecurity Analyst,Part-Time,Hybrid,E-Commerce,Toronto,Odonnell-Barrera,Small,9.0,0,1,114,1,37523.0,0,0,0,1103,1,21,37,0,0,5.3,Free,1,19.6,1,27,32,37.4,41.2,0
2026-10-22,Backend Developer,Contract,Onsite,EdTech,Sydney,Zamora-Stephenson,Startup,32.0,1,0,367,1,48159.0,0,0,0,2304,2,16,10,16,0,11.0,Free,1,15.9,1,64,11,72.1,26.1,0
2026-10-22,UI/UX Designer,Contract,Remote,EdTech,Dubai,Anthony Inc,Startup,3.0,1,1,28,1,31182.0,0,0,0,1532,4,33,7,21,0,4.7,Corporate,0,10.1,1,1,4,97.9,0.0,0
2026-10-22,Cloud Engineer,Contract,Remote,FinTech,New York,"Gardner, Johnson and Lee",Small,37.0,1,1,447,1,38105.0,0,0,0,1601,4,26,44,17,0,7.6,Corporate,0,22.8,1,48,22,57.7,5.5,0
2026-10-22,Frontend Developer,Part-Time,Onsite,Software,London,Hubbard Inc,Small,34.0,1,1,413,1,50810.0,0,0,0,1752,1,87,54,61,0,7.6,Corporate,0,11.6,1,29,16,45.3,30.8,0
2026-10-22,Cloud Engineer,Full-Time,Remote,FinTech,Dubai,Santana-Werner,Medium,25.0,1,1,295,0,8513.0,0,0,0,1919,1,0,85,38,0,7.2,Corporate,0,21.8,0,0,36,49.1,16.2,0
2026-10-22,ML Engineer,Internship,Remote,EdTech,Sydney,Proctor Ltd,Small,11.0,1,1,115,1,21295.0,0,0,0,1901,4,34,39,0,0,5.2,Corporate,0,10.7,1,25,10,54.2,21.1,0
2026-10-22,Backend Developer,Contract,Onsite,E-Commerce,San Francisco,"Hernandez, Edwards and Rice",Enterprise,25.0,1,0,325,1,25142.0,0,0,0,1283,1,46,75,61,0,7.1,Corporate,0,19.3,1,5,11,35.4,61.0,1
2026-10-22,AI Research Intern,Internship,Hybrid,Marketing,London,Tate PLC,Small,33.0,0,1,412,1,29195.0,0,0,0,1402,2,41,42,44,0,0.7,Corporate,0,2.3,0,9,5,50.1,33.4,0
2026-10-22,Backend Developer,Internship,Remote,Healthcare,New York,Long-Ford,Medium,37.0,1,1,447,0,66102.0,0,0,0,1947,4,5,16,36,0,1.4,Free,1,1.0,0,36,38,64.7,42.9,0
2026-10-22,UI/UX Designer,Contract,Onsite,E-Commerce,Dubai,West Inc,Small,3.0,1,1,10,1,50114.0,0,0,0,2787,4,59,18,39,0,3.7,Corporate,0,22.8,0,35,9,72.7,20.8,0
2026-10-22,Marketing Intern,Full-Time,Remote,Gaming,San Francisco,Gonzalez-Peterson,Small,14.0,0,0,196,1,44796.0,0,0,0,1989,1,38,3,17,0,7.1,Corporate,0,8.3,1,29,19,37.5,44.7,0
2026-10-22,Backend Developer,Part-Time,Remote,Gaming,Bangalore,Parker-Le,Startup,27.0,1,1,326,1,17395.0,0,0,0,2530,3,2,36,67,0,4.0,Corporate,0,45.0,1,24,0,67.0,25.7,0
2026-10-22,UI/UX Designer,Internship,Remote,EdTech,Sydney,"Beasley, Hall and English",Startup,20.0,0,1,213,1,52972.0,0,0,0,2232,1,12,38,19,0,6.6,Corporate,0,25.5,1,36,10,60.1,10.6,0
2026-10-22,UI/UX Designer,Part-Time,Remote,E-Commerce,Toronto,"Garcia, Rogers and Parks",Medium,20.0,1,1,243,0,61251.0,0,0,0,1972,3,72,47,32,1,8.6,Corporate,0,22.2,1,0,25,19.0,83.8,1
2026-10-22,Data Science Intern,Part-Time,Hybrid,Cybersecurity,London,Maxwell Group,Medium,6.0,1,1,76,1,23200.0,0,0,0,991,2,17,67,23,1,1.0,Free,1,21.5,1,24,0,69.8,27.3,0
2026-10-22,Marketing Intern,Part-Time,Onsite,AI,San Francisco,"Schroeder, Hudson and Townsend",Startup,24.0,0,1,305,1,10193.0,0,0,0,3168,5,41,37,18,0,7.4,Corporate,0,13.0,0,2,19,27.3,42.3,0
2026-10-22,Marketing Intern,Full-Time,Hybrid,AI,Toronto,Williams-Hunter,Startup,27.0,1,1,324,0,53929.0,0,0,0,2515,0,42,25,36,0,1.2,Free,1,14.6,1,0,27,42.6,32.0,0
2026-10-22,Marketing Intern,Internship,Remote,E-Commerce,Dubai,Rich LLC,Startup,28.0,1,1,326,1,29054.0,0,0,0,2295,1,62,60,11,1,1.5,Corporate,0,30.9,1,41,0,64.5,41.7,0
2026-10-22,UI/UX Designer,Part-Time,Remote,Cybersecurity,London,"Savage, Garcia and Davis",Small,36.0,1,1,465,1,25391.0,0,0,0,1569,4,53,60,40,0,2.9,Corporate,0,20.9,1,48,0,59.4,39.6,0
2026-10-22,Data Science Intern,Internship,Hybrid,FinTech,Toronto,"Hernandez, Willis and Klein",Startup,,0,1,337,1,20149.0,0,0,0,1671,4,36,53,1,0,4.7,Corporate,0,20.0,0,7,0,62.8,18.2,0
2026-10-22,Backend Developer,Full-Time,Remote,EdTech,Toronto,Wallace-Tate,Small,24.0,1,1,269,1,45024.0,0,0,0,1976,1,24,22,0,0,4.7,Corporate,0,6.9,1,31,0,84.9,0.0,0
2026-10-22,Frontend Developer,Internship,Hybrid,AI,New York,Spencer-Gentry,Startup,35.0,1,1,412,1,64829.0,0,0,0,1799,2,4,74,9,0,6.0,Corporate,0,8.6,0,39,47,60.2,18.5,0
2026-10-22,AI Research Intern,Full-Time,Remote,AI,Berlin,Allen-Shaffer,Enterprise,10.0,1,1,159,1,41046.0,0,0,0,2529,2,22,21,24,1,5.4,Corporate,0,23.9,0,31,0,69.2,27.0,0
2026-10-22,Marketing Intern,Full-Time,Hybrid,FinTech,San Francisco,Carpenter LLC,Startup,26.0,1,1,283,1,25959.0,0,0,0,2258,0,19,44,50,1,3.2,Corporate,0,30.2,0,6,29,59.6,20.7,0
2026-10-22,Cybersecurity Analyst,Contract,Hybrid,FinTech,New York,"Quinn, Mccarthy and Watkins",Medium,8.0,0,1,80,1,46314.0,0,0,0,2983,4,18,32,10,0,0.9,Corporate,0,17.7,1,20,28,46.6,29.3,0
2026-10-22,Backend Developer,Internship,Remote,AI,London,Watson-Robertson,Enterprise,23.0,1,1,280,1,35067.0,0,0,0,1709,1,29,0,13,0,6.8,Free,1,10.4,1,21,0,77.7,16.8,0
2026-10-22,UI/UX Designer,Part-Time,Remote,EdTech,Berlin,"Johnson, Pope and Hall",Small,10.0,0,0,104,1,3697.0,0,0,0,736,2,65,59,33,0,0.0,Corporate,0,11.7,1,0,20,32.0,58.6,1
2026-10-22,AI Research Intern,Contract,Remote,Gaming,New York,Henderson Inc,Medium,13.0,1,0,169,0,22119.0,0,0,0,802,6,44,45,16,0,5.5,Corporate,0,26.8,1,29,1,45.2,38.0,0
2026-10-22,Data Science Intern,Part-Time,Hybrid,Healthcare,Berlin,Diaz LLC,Enterprise,18.0,0,1,224,1,59459.0,0,0,0,1301,2,16,71,3,0,9.2,Corporate,0,20.7,1,0,0,56.7,21.7,0
2026-10-22,AI Research Intern,Full-Time,Onsite,FinTech,Sydney,"Carroll, Lynn and Flores",Small,12.0,1,1,143,0,36373.0,0,0,0,2561,3,39,32,17,0,1.5,Corporate,0,16.5,1,0,13,47.4,12.4,0
2026-10-22,Cybersecurity Analyst,Internship,Hybrid,EdTech,London,Nguyen-Martin,Medium,23.0,0,1,265,1,18105.0,0,1,4830,1468,1,0,26,13,0,0.0,Free,1,22.8,0,32,21,55.4,53.5,1
2026-10-22,Cybersecurity Analyst,Part-Time,Remote,Cybersecurity,London,Smith-Carr,Startup,34.0,0,1,397,1,33614.0,0,1,3999,2248,5,17,37,46,0,8.9,Free,1,13.4,1,43,42,41.5,100.0,1
2026-10-22,AI Research Intern,Full-Time,Hybrid,Healthcare,New York,"Roberts, Holmes and Wood",Small,9.0,1,1,76,1,28333.0,0,1,2215,1491,1,0,54,18,0,0.2,Corporate,0,15.1,1,15,56,57.3,46.2,0
2026-10-22,UI/UX Designer,Contract,Remote,AI,Singapore,"Ramos, Watkins and Bass",Startup,11.0,1,0,143,1,17050.0,0,0,0,2549,1,59,45,32,0,6.8,Corporate,0,44.3,1,12,17,46.9,49.3,0
2026-10-22,Frontend Developer,Full-Time,Remote,EdTech,Sydney,"Massey, Joseph and Ballard",Medium,5.0,0,1,47,1,22874.0,0,1,874,2144,2,43,2,57,0,5.5,Corporate,0,13.4,1,69,27,40.7,72.0,1
2026-10-22,AI Research Intern,Internship,Onsite,Cybersecurity,New York,"Phillips, Dalton and Hall",Medium,10.0,0,0,122,1,29467.0,0,0,0,2410,3,40,14,21,0,3.9,Corporate,0,13.8,0,26,19,59.8,47.1,0
2026-10-22,Marketing Intern,Contract,Remote,Cybersecurity,San Francisco,Reed-Horton,Enterprise,19.0,1,1,223,0,62369.0,0,0,0,437,0,50,68,36,0,10.5,Free,1,23.4,1,25,0,37.1,39.1,0
2026-10-22,Marketing Intern,Part-Time,Remote,AI,Bangalore,Garrison Group,Small,23.0,0,1,305,1,37573.0,0,0,0,1751,3,34,93,50,1,5.0,Corporate,0,26.3,1,32,18,69.0,69.4,1
2026-10-22,Backend Developer,Contract,Onsite,Software,Dubai,"West, Bryant and Newman",Small,6.0,1,1,68,0,14834.0,0,0,0,1790,3,28,25,7,0,9.5,Corporate,0,17.4,1,0,0,56.0,0.0,0
2026-10-22,Marketing Intern,Part-Time,Hybrid,Marketing,San Francisco,Baker and Sons,Startup,39.0,1,1,482,1,34625.0,0,0,0,1640,2,73,4,35,0,0.5,Corporate,0,23.7,1,45,13,70.9,9.1,0
2026-10-22,Frontend Developer,Part-Time,Hybrid,EdTech,San Francisco,Hunt-Thomas,Medium,10.0,1,1,149,0,29118.0,0,0,0,1853,6,30,73,30,0,7.5,Corporate,0,45.7,1,52,34,35.4,40.1,0
2026-10-22,AI Research Intern,Full-Time,Remote,EdTech,Dubai,"Nelson, Palmer and Alvarez",Startup,25.0,1,1,316,1,54987.0,0,1,4494,2010,2,51,40,10,0,3.7,Corporate,0,28.7,1,33,12,50.8,46.4,0
2026-10-22,ML Engineer,Full-Time,Remote,FinTech,Berlin,"Martin, Parker and Rowe",Small,39.0,1,1,447,0,36484.0,0,0,0,2916,1,52,36,50,0,2.0,Corporate,0,22.1,1,5,16,36.4,29.1,0
2026-10-22,Frontend Developer,Contract,Onsite,EdTech,Singapore,"Bryant, Jenkins and Ross",Medium,6.0,1,1,82,1,20480.0,0,0,0,1147,0,24,55,34,0,4.6,Corporate,0,27.2,1,37,7,75.6,0.0,0
2026-10-22,Marketing Intern,Part-Time,Remote,FinTech,New York,"Davis, Melton and Nguyen",Medium,4.0,1,1,40,0,27965.0,0,0,0,2530,1,53,74,3,0,6.7,Corporate,0,16.3,1,56,19,35.8,25.4,0
2026-10-22,UI/UX Designer,Internship,Remote,Software,Singapore,"Wright, Miller and Espinoza",Medium,36.0,1,1,420,1,49581.0,0,0,0,1861,4,34,26,46,0,10.7,Corporate,0,19.2,1,53,50,30.4,38.5,0
2026-10-22,Cloud Engineer,Part-Time,Remote,Cybersecurity,Berlin,"Johnson, Shelton and Gibbs",Startup,27.0,1,0,314,1,39989.0,0,1,4371,1829,3,0,1,51,0,9.4,Corporate,0,18.1,1,46,25,61.3,54.7,1
2026-10-22,Marketing Intern,Part-Time,Remote,Cybersecurity,New York,Owens and Sons,Startup,27.0,1,0,311,1,29565.0,0,0,0,3026,5,35,35,40,0,5.8,Corporate,0,2.4,1,60,35,59.6,47.9,0
2026-10-22,Cybersecurity Analyst,Part-Time,Remote,Cybersecurity,Singapore,Richard PLC,Startup,25.0,1,1,277,1,28163.0,0,0,0,2367,1,35,61,30,0,8.6,Corporate,0,7.8,1,4,20,52.2,21.7,0
2026-10-22,Data Science Intern,Full-Time,Onsite,E-Commerce,Toronto,Murray LLC,Medium,39.0,1,1,487,1,27153.0,0,0,0,997,1,28,16,31,0,0.2,Corporate,0,13.5,1,43,44,55.6,18.3,0
2026-10-22,Marketing Intern,Internship,Onsite,Cybersecurity,Sydney,Watson-Bradley,Enterprise,7.0,1,1,100,1,39241.0,0,1,680,1489,3,21,20,19,0,7.9,Corporate,0,18.0,0,16,33,82.5,21.0,0
2026-10-22,Backend Developer,Part-Time,Hybrid,AI,Berlin,"Thompson, Moon and Garcia",Medium,20.0,1,1,257,1,36804.0,0,0,0,776,2,20,62,38,0,10.7,Corporate,0,19.5,1,32,12,70.2,30.0,0
2026-10-22,Backend Developer,Internship,Remote,Gaming,Sydney,"Thompson, Collins and Larson",Startup,37.0,1,1,458,1,21609.0,0,0,0,3169,1,32,74,8,0,4.5,Corporate,0,7.4,0,18,17,64.7,20.8,0
2026-10-22,Backend Developer,Part-Time,Onsite,Marketing,Sydney,"Thornton, Dickson and Welch",Small,13.0,1,1,166,1,24496.0,0,0,0,1779,1,5,32,21,0,6.0,Corporate,0,40.4,1,61,13,71.0,0.0,0
2026-10-22,UI/UX Designer,Part-Time,Onsite,E-Commerce,New York,"Morse, Poole and Nguyen",Small,22.0,1,1,246,1,72558.0,0,0,0,3749,3,21,33,11,0,4.5,Corporate,0,10.1,1,24,47,36.4,23.6,0
2026-10-22,Cloud Engineer,Full-Time,Remote,E-Commerce,Toronto,"Robinson, Sanchez and Berger",Small,10.0,0,1,126,1,43314.0,0,0,0,1147,4,22,42,23,0,5.5,Corporate,0,39.5,0,58,1,67.7,16.2,0
2026-10-22,AI Research Intern,Part-Time,Remote,FinTech,Singapore,Brewer-Barnes,Medium,14.0,1,0,152,1,18375.0,0,0,0,2052,1,58,20,28,1,0.8,Free,1,20.1,0,39,33,45.2,92.1,1
2026-10-22,Backend Developer,Internship,Hybrid,Software,Toronto,Hill LLC,Small,15.0,1,1,181,1,24301.0,0,0,0,1830,1,39,28,23,0,10.0,Corporate,0,16.2,0,21,11,73.4,0.0,0
2026-10-22,Data Science Intern,Internship,Hybrid,EdTech,Berlin,Oneill Group,Medium,27.0,1,1,319,1,21848.0,0,1,4897,2663,2,40,44,0,0,9.5,Corporate,0,10.1,0,0,5,59.2,32.3,0
2026-10-22,Frontend Developer,Full-Time,Remote,Healthcare,Singapore,"Blair, Brown and Clay",Medium,4.0,1,1,38,1,56661.0,0,0,0,1959,2,17,13,23,0,6.8,Corporate,0,27.4,1,35,22,63.6,2.4,0
2026-10-22,Frontend Developer,Internship,Remote,FinTech,London,Osborne and Sons,Medium,17.0,1,1,200,1,30323.0,0,0,0,2200,5,46,58,8,0,7.6,Free,1,32.6,0,27,35,27.3,74.2,1
2026-10-22,ML Engineer,Internship,Hybrid,AI,Sydney,Taylor-Dunlap,Startup,8.0,1,0,97,0,63242.0,0,1,1412,3038,6,5,55,37,0,1.3,Corporate,0,11.5,1,36,45,47.2,66.9,1
2026-10-22,ML Engineer,Full-Time,Onsite,Marketing,San Francisco,Peterson-Johnson,Small,37.0,1,1,439,1,32093.0,0,0,0,1884,2,19,47,0,0,3.7,Free,1,26.6,1,39,22,73.7,14.5,0
2026-10-22,Cybersecurity Analyst,Part-Time,Onsite,Cybersecurity,Bangalore,Flores-Ross,Small,17.0,0,1,212,0,26158.0,0,0,0,2879,4,46,81,10,0,7.1,Free,1,2.9,0,25,0,40.3,50.3,1
2026-10-22,AI Research Intern,Contract,Remote,Marketing,Sydney,Gonzalez-Jackson,Startup,14.0,1,1,140,1,19611.0,0,1,4905,1779,2,27,35,30,0,3.3,Corporate,0,25.7,1,27,0,76.2,44.4,0
2026-10-22,ML Engineer,Internship,Remote,Marketing,London,"Hanson, Kline and Estrada",Small,2.0,0,1,37,1,24515.0,0,0,0,1726,3,22,11,0,0,4.7,Corporate,0,23.4,0,1,3,64.5,15.4,0
2026-10-22,Data Science Intern,Part-Time,Hybrid,FinTech,London,Wright LLC,Medium,16.0,0,1,200,1,36774.0,0,0,0,2051,2,29,8,39,0,11.0,Corporate,0,32.1,0,19,12,66.4,14.9,0
2026-10-22,Backend Developer,Full-Time,Remote,Marketing,Bangalore,"Klein, Perez and Gilbert",Medium,39.0,1,1,490,1,62254.0,0,0,0,1344,4,36,84,36,0,8.7,Corporate,0,28.5,0,28,21,59.5,40.2,0
2026-10-22,Data Science Intern,Internship,Hybrid,AI,Dubai,Howard-Chavez,Small,38.0,1,1,435,1,41517.0,0,0,0,1217,3,45,96,5,0,2.5,Corporate,0,33.2,0,31,17,43.5,18.5,0
2026-10-22,Frontend Developer,Internship,Onsite,EdTech,Singapore,Howard-Christensen,Enterprise,2.0,1,1,12,1,37185.0,0,0,0,1920,5,20,23,28,0,11.3,Corporate,0,3.7,0,9,9,68.8,25.7,0
2026-10-22,UI/UX Designer,Internship,Remote,AI,Bangalore,"Harris, Harris and Beltran",Small,31.0,1,0,368,1,36811.0,0,0,0,2030,5,72,39,33,0,4.3,Free,1,30.3,1,12,22,46.1,76.2,1
2026-10-22,UI/UX Designer,Full-Time,Hybrid,Software,Singapore,"Young, Garcia and Phillips",Startup,31.0,1,1,341,1,2000.0,0,0,0,1690,2,53,23,15,0,1.9,Corporate,0,40.3,0,54,18,49.3,27.1,0
2026-10-22,ML Engineer,Contract,Remote,Gaming,San Francisco,Murray-Ramirez,Small,,0,1,197,0,74975.0,0,0,0,2263,4,32,63,37,0,1.9,Corporate,0,9.0,1,17,2,51.0,22.5,0
2026-10-22,AI Research Intern,Part-Time,Hybrid,FinTech,Berlin,Yang and Sons,Startup,1.0,1,1,23,1,34913.0,0,0,0,2699,3,39,18,41,0,4.7,Corporate,0,16.0,1,54,40,41.5,55.0,1
2026-10-22,Backend Developer,Part-Time,Remote,Healthcare,New York,Welch LLC,Small,29.0,0,1,329,0,57940.0,0,1,173,409,1,42,38,0,0,4.2,Corporate,0,11.2,1,20,7,29.7,53.2,1
2026-10-22,AI Research Intern,Full-Time,Hybrid,EdTech,New York,Walker-Anderson,Small,11.0,1,1,116,1,48429.0,0,0,0,1747,4,17,44,18,0,4.2,Corporate,0,18.5,1,32,29,54.5,23.0,0
2026-10-22,Marketing Intern,Internship,Hybrid,Cybersecurity,London,Reilly-Curry,Startup,18.0,0,1,211,1,51898.0,0,0,0,1549,2,40,46,17,0,1.8,Corporate,0,22.2,1,43,48,26.5,46.0,0
